STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09,WT10
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/10/2014,5.37,1347,0,,,,78,63,80,60,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/11/2014,6.49,1656,0,,,,83,63,170,160,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/12/2014,10.51,2243,3.31,,,,81,70,280,300,25.1,38,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/13/2014,10.07,1435,0.04,,,,86,71,280,260,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/14/2014,7.38,1138,0.37,,,,81,64,310,340,21,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/15/2014,10.51,1800,0.05,,,,71,57,310,300,23.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/16/2014,7.16,1432,0,,,,73,56,60,40,17,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/17/2014,5.14,1658,0,,,,78,58,80,360,15,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/18/2014,6.26,1625,0,,,,81,64,110,120,17,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/19/2014,4.25,1410,0,,,,80,62,90,80,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/20/2014,4.47,1632,0,,,,84,66,220,200,13,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/21/2014,8.05,1322,0,,,,87,68,190,200,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/22/2014,12.97,831,0.19,,,,91,72,30,200,23,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/23/2014,16.78,123,0,,,,76,64,30,20,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/24/2014,8.28,1352,0,,,,75,60,30,30,15,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/25/2014,9.17,1221,0,,,,77,60,220,200,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/26/2014,8.05,45,0,,,,85,70,240,210,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/27/2014,14.32,1708,0.04,,,,89,66,310,320,30,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/28/2014,12.3,1351,0,,,,73,62,20,20,25.1,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/29/2014,8.05,2135,0,,,,81,60,350,330,21.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/30/2014,5.37,1329,0,,,,80,61,70,70,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/31/2014,8.5,1525,0,,,,85,63,250,250,18.1,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/1/2014,7.38,1059,0.21,,,,83,67,300,300,29.1,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/2/2014,4.7,1613,0,,,,84,63,90,100,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/3/2014,6.49,1159,0,,,,87,66,80,250,15,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/4/2014,8.95,2216,1.82,,,,88,68,60,60,21,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/5/2014,5.14,1330,0.07,,,,80,68,30,40,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/6/2014,6.26,1244,0,,,,81,65,40,80,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/7/2014,9.4,1405,0,,,,81,69,70,70,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/8/2014,11.18,1218,0,,,,82,70,70,70,19.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/9/2014,10.51,1257,0,,,,80,68,60,70,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/10/2014,8.5,1255,0,,,,82,71,30,40,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/11/2014,8.05,24,1.16,,,,84,68,360,360,23,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/12/2014,11.18,643,0.16,,,,70,63,330,320,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/13/2014,8.05,1106,0,,,,83,59,270,290,21,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/14/2014,8.95,1627,0,,,,73,61,50,70,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/15/2014,6.26,1434,0,,,,79,55,250,240,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/16/2014,8.28,954,0,,,,81,64,220,250,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/17/2014,8.5,1244,0,,,,72,66,30,30,15,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/18/2014,5.82,1616,0,,,,85,67,230,220,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/19/2014,11.41,1140,0.13,,,,86,73,230,240,29.1,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/20/2014,8.05,1247,0,,,,87,68,220,200,21,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/21/2014,6.26,648,1.29,,,,83,71,250,240,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/22/2014,7.38,130,3.17,,,,87,74,230,230,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/23/2014,3.8,1317,0.5,,,,87,71,290,300,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/24/2014,7.38,1402,0,,,,89,73,120,110,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/25/2014,7.16,1204,0.78,,,,92,73,350,340,36,42.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/26/2014,5.82,1005,0,,,,86,49,330,300,31.1,42.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/27/2014,7.16,1706,0,,,,81,70,80,70,15,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/28/2014,8.5,1224,0.02,,,,77,69,80,70,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/29/2014,10.51,1201,0,,,,88,73,140,170,17,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/30/2014,12.3,1147,0,,,,86,74,250,230,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/31/2014,7.61,1602,0,,,,87,71,220,230,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/1/2014,13.2,1256,0,,,,85,74,230,200,21.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/2/2014,6.71,1420,0,,,,85,69,280,260,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/3/2014,6.93,1129,0,,,,85,67,230,240,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/4/2014,12.75,537,0.22,,,,87,73,210,200,21.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/5/2014,12.08,1554,0.43,,,,89,67,320,300,30,38,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/6/2014,8.05,1139,0,,,,76,62,20,20,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/7/2014,4.7,1355,0,,,,79,58,90,50,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/8/2014,5.82,1000,0,,,,79,60,200,150,15,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/9/2014,8.5,1859,0.01,,,,81,66,180,170,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/10/2014,16.11,1044,1.61,,,,82,58,320,220,28,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/11/2014,10.51,29,0,,,,58,52,320,330,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/12/2014,11.86,1854,0.1,,,,57,46,330,330,18.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/13/2014,6.93,119,0.01,,,,60,42,310,330,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/14/2014,4.7,947,0,,,,67,46,250,220,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/15/2014,6.49,1927,0,,,,62,54,350,360,16.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/16/2014,4.7,1356,0,,,,69,47,310,290,12.1,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/17/2014,4.03,1646,0,,,,72,49,80,70,13,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/18/2014,5.82,1400,0,,,,72,53,20,60,14.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/19/2014,10.51,1334,0,,,,76,57,160,170,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/20/2014,12.08,2348,0.12,,,,80,63,260,250,23.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/21/2014,12.97,220,0,,,,70,52,290,290,25.1,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/22/2014,6.26,1705,0,,,,69,48,100,100,12.1,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/23/2014,6.26,1622,0,,,,76,50,120,90,13,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/24/2014,5.37,1457,0,,,,77,54,90,80,15,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/25/2014,3.8,1353,0,,,,78,58,130,130,12.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/26/2014,5.14,1322,0,,,,81,59,90,90,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/27/2014,4.7,1315,0,,,,79,61,60,80,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/28/2014,3.36,1403,0,,,,79,58,80,80,10.1,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/29/2014,8.95,2126,0,,,,84,57,20,20,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/30/2014,10.74,234,0,,,,61,51,20,10,21.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/1/2014,8.5,1414,0,,,,73,52,140,150,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/2/2014,7.83,1918,0.72,,,,75,66,160,160,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/3/2014,15.66,1450,1.05,,,,68,46,280,270,28,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/4/2014,13.42,1438,0.05,,,,49,37,260,280,25.1,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/5/2014,10.74,1340,0,,,,56,42,250,260,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/6/2014,10.51,1420,0.01,,,,63,48,250,240,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/7/2014,11.63,1629,0,,,,69,49,260,270,23,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/8/2014,11.18,1344,0,,,,67,48,260,270,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/9/2014,6.26,1512,0,,,,64,50,110,110,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/10/2014,5.14,1635,0,,,,59,44,20,20,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/11/2014,4.7,1252,0,,,,60,40,70,90,13,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/12/2014,9.84,1122,0.01,,,,64,45,130,120,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/13/2014,8.95,2329,0.44,,,,71,59,170,170,21,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/14/2014,8.5,17,1.18,,,,67,54,350,170,19.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/15/2014,9.62,2216,0.07,,,,58,53,360,10,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/16/2014,8.5,2246,0,,,,58,53,200,210,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/17/2014,12.75,2124,0.01,,,,63,49,310,310,25.1,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/18/2014,8.72,1027,0.02,,,,52,39,350,350,21,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/19/2014,8.95,1510,0,,,,57,36,220,220,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/20/2014,9.17,1348,0,,,,66,50,330,320,17,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/21/2014,11.63,1154,0,,,,54,49,10,350,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/22/2014,5.14,1227,0,,,,56,43,140,60,12.1,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/23/2014,8.5,1341,0,,,,62,41,200,180,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/24/2014,5.82,2017,0,,,,68,54,220,200,12.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/25/2014,10.51,1444,0,,,,75,52,290,290,23,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/26/2014,5.37,1527,0,,,,66,44,90,90,12.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/27/2014,13.65,1344,0.02,,,,79,54,200,200,25.1,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/28/2014,14.54,1240,0.03,,,,66,48,240,260,25.9,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/29/2014,8.95,815,0,,,,49,40,310,310,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/30/2014,6.49,1219,0,,,,53,37,230,230,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/31/2014,22.59,1222,0.04,,,,49,34,340,340,40,53,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/1/2014,10.74,528,0,,,,44,33,360,30,23.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/2/2014,9.84,2112,0,,,,53,29,200,200,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/3/2014,15.21,1950,0,,,,64,45,210,200,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/4/2014,15.43,917,0.02,,,,80,45,260,250,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/5/2014,10.07,2035,0,,,,63,39,200,200,19.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/6/2014,17.22,1544,0,,,,52,40,340,340,29.1,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/7/2014,9.4,1953,0,,,,45,37,200,150,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/8/2014,12.08,933,0,,,,49,39,330,330,23.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/9/2014,9.84,1155,0,,,,53,36,210,210,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/10/2014,11.63,1520,0,,,,65,44,170,170,25.9,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/11/2014,14.99,1754,0.23,,,,61,33,300,300,23.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/12/2014,12.97,232,0,,,,33,27,250,290,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/13/2014,11.86,1326,0,,,,31,26,300,300,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/14/2014,7.38,246,0,,,,29,24,320,320,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/15/2014,6.04,1024,0,,,,33,21,320,110,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/16/2014,9.17,2356,0,,,,33,25,280,290,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/17/2014,16.33,1309,0,,,,25,13,260,290,30,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/18/2014,16.11,143,0,,,,21,12,250,250,25.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/19/2014,14.99,1823,0,,,,33,19,280,280,25.9,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/20/2014,14.76,1149,0,,,,30,17,290,290,25.1,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/21/2014,8.05,1337,0,,,,36,13,180,170,16.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/22/2014,12.08,144,0.05,,,,54,34,210,200,21,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/23/2014,9.62,720,0.62,,,,54,50,180,170,17,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/24/2014,18.79,1243,0.35,,,,51,27,240,240,32,42.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/25/2014,11.86,202,0,,,,30,22,250,290,21.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/26/2014,6.26,2316,0,,,,32,22,320,320,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/27/2014,9.84,1129,0,,,,30,19,300,300,19.9,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/28/2014,10.07,1343,0,,,,36,20,170,160,18.1,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/29/2014,14.32,1216,0,,,,54,33,200,200,23,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/30/2014,12.75,7,0,,,,56,29,220,220,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/1/2014,12.97,505,0,,,,29,21,340,320,19.9,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/2/2014,9.84,2226,0,,,,33,22,240,230,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/3/2014,10.51,356,0,,,,39,26,290,230,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/4/2014,7.61,1057,0,,,,37,25,90,70,14.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/5/2014,5.82,214,0,,,,41,35,130,130,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/6/2014,13.2,1436,0,,,,43,34,40,30,23.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/7/2014,8.5,2108,0,,,,39,30,170,150,14.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/8/2014,10.07,956,0.1,,,,39,35,290,190,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/9/2014,13.42,1352,0.02,,,,40,33,10,10,19.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/10/2014,9.84,931,0,,,,36,31,330,330,14.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/11/2014,8.95,1438,0,,,,34,26,260,260,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/12/2014,8.95,1534,0,,,,39,25,270,280,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/13/2014,8.5,1146,0,,,,49,37,250,250,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/14/2014,9.62,2159,0,,,,53,47,210,170,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/15/2014,10.96,1724,0.12,,,,48,43,130,140,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/16/2014,10.74,1617,0.02,,,,47,32,280,290,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/17/2014,11.18,624,0,,,,32,26,290,300,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/18/2014,4.92,14,0,,,,31,25,290,320,10.1,13,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/19/2014,4.25,58,0,,,,34,29,290,300,12.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/20/2014,5.82,1104,0,,,,35,32,240,180,10.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/21/2014,9.62,1522,0,,,,38,34,170,160,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/22/2014,10.51,2102,0.28,,,,44,31,120,120,18.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/23/2014,10.29,1038,0.12,,,,50,42,220,230,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/24/2014,8.28,2316,0.12,,,,43,38,270,270,18.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/25/2014,13.65,1037,0,,,,44,35,240,240,21,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/26/2014,10.51,22,0,,,,51,38,220,200,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/27/2014,14.09,1122,0,,,,50,32,260,260,29.1,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/28/2014,7.61,0,0,,,,36,26,290,280,17,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/29/2014,9.17,2339,0,,,,35,24,340,340,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/30/2014,11.41,2124,0,,,,24,13,330,290,16.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/31/2014,14.99,2320,0,,,,20,6,240,240,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/1/2015,15.21,145,0,,,,32,17,250,240,23.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/2/2015,4.92,2037,0,,,,36,20,140,140,10.1,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/3/2015,5.14,703,0.55,,,,37,31,330,130,12.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/4/2015,12.75,1516,0.1,,,,36,5,300,300,23.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/5/2015,10.29,1039,0.11,,,,10,-1,260,250,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/6/2015,12.53,1434,0,,,,12,5,270,260,25.1,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/7/2015,16.11,545,0,,,,8,-4,320,330,25.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/8/2015,17.22,1602,0.05,,,,20,-7,210,210,29.1,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/9/2015,16.33,27,0,,,,16,3,310,300,30,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/10/2015,12.53,1135,0,,,,26,0,210,220,23.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/11/2015,10.07,1605,0.12,,,,34,25,210,210,16.1,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/12/2015,12.53,1239,0.03,,,,30,19,360,360,23.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/13/2015,8.05,33,0,,,,23,13,40,30,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/14/2015,7.16,1901,0,,,,21,5,200,170,14.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/15/2015,10.74,1226,0,,,,36,17,250,250,21,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/16/2015,6.49,2105,0,,,,35,22,140,140,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/17/2015,15.43,1040,0,,,,44,30,210,210,25.1,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/18/2015,10.51,121,0,,,,43,31,290,250,21,25.1,,,,,,,,
